rank,content_hash_id,priority_score,action,reason_code,days_since_last_update,impressions_30d,users_30d,ctr,avg_position
17666,content_790a4e319dc34559,0.3550881540986714,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,243,1,0.00411522633744856,17.45904767275735
17667,content_51246656e2e0009a,0.3549732806401925,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,492,6,0.006097560975609756,12.660285461127009
17668,content_e31548c47c905839,0.3549050540320068,MONITOR,VISIBLE_LOW_CTR,41,1698,148,0.08657243816254417,5.665178534778534
17669,content_243c9559f0238522,0.35487445368037485,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,405,1,0.0049382716049382715,11.61770243186768
17670,content_14c2db807ee79138,0.35480841839917854,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,217,1,0.004608294930875576,19.427371264398133
17671,content_686a75ab2de5b094,0.35479347607343953,MONITOR,VISIBLE_LOW_CTR,14,7198,31,0.01125312586829675,4.8643022522139105
17672,content_f0964cfd6576353c,0.3547799245516176,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,251,0,0.01195219123505976,24.975290786368884
17673,content_a45396d5b65c5bf2,0.354753889158328,MONITOR,VISIBLE_LOW_CTR,41,1073,34,0.03168685927306617,6.224012490653511
17674,content_5dca4349e372c3b1,0.3547527911290147,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,159,3,0.006289308176100629,17.276900781211125
17675,content_0a75b82308ded0c4,0.3547435017304117,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,14,657,7,0.0060882800608828,19.31119206106407
17676,content_224237a10c5d0a48,0.354657525568498,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,6,527,7,0.007590132827324478,13.96624784022492
17677,content_29f559a684593c0e,0.3546529350118838,MONITOR,VISIBLE_LOW_CTR,18,4598,26,0.004349717268377556,4.121689342171753
17678,content_4f8061c73a904cd8,0.35460554618701534,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,479,5,0.006263048016701462,13.398663766942867
17679,content_2bc6f6f63d38eda5,0.354563163597782,MONITOR,VISIBLE_LOW_CTR,4,2565,42,0.015594541910331383,2.7135735379536787
17680,content_d6139c0304e26909,0.3544547161251348,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,180,2,0.005555555555555556,44.10983216260863
17681,content_e4684667af148e51,0.35445281646745547,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,357,1,0.0056022408963585435,29.33393137802531
17682,content_f86ef101a2fdd563,0.3544445299768085,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,185,2,0.005405405405405406,24.151417399804497
17683,content_7bbd51126784d3d6,0.354387932452833,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,234,1,0.004273504273504274,13.118532221520836
17684,content_99ecc930b3dd80a3,0.3543833757987215,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,8,257,2,0.007782101167315175,28.64831467732197
17685,content_48a2db30ede05451,0.35433776170111103,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,1300,6,0.005384615384615384,11.549159003125213
17686,content_094c7b3ab73b5cf0,0.3542816152064125,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,229,1,0.004366812227074236,18.92276379534444
17687,content_18560db2b8edb5df,0.3541838955315741,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,195,2,0.005128205128205128,38.012368464868466
17688,content_24d4c784f5f8e246,0.3541766409328721,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,168,1,0.005952380952380952,36.4342520830424
17689,content_38d4052272f2336c,0.35416769129023223,MONITOR,VISIBLE_LOW_CTR,41,173,0,0.023121387283236993,5.857741159171366
17690,content_630d0f3cef682c90,0.354144656889838,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,195,8,0.020512820512820513,10.338619806119805
17691,content_0c52e15e6f1d5929,0.35414058027173295,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,186,1,0.005376344086021506,44.803060920560924
17692,content_fce0ee74a60b2b39,0.3541148541942055,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,263,1,0.0038022813688212928,12.248110804965643
17693,content_6d78660ec69b97ae,0.3540832257540967,MONITOR,VISIBLE_LOW_CTR,13,111,2,0.018018018018018018,5.283986175115207
17694,content_394f886797d39ccd,0.3540726284298983,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,2,504,1,0.003968253968253968,17.762506379033695
17695,content_fbc692c8595e1a2c,0.3539253752205476,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,143,3,0.02097902097902098,11.586570134845998
17696,content_c4bc730c0a214e82,0.353885117702491,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,1322,9,0.0037821482602118004,12.105950655548464
17697,content_7294a08bc9787c8c,0.35385484333335615,MONITOR,VISIBLE_LOW_CTR,41,1092,14,0.01282051282051282,5.764338557897291
17698,content_84a5d62bd6c7fc31,0.35380913372936024,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,907,1,0.002205071664829107,22.254640933501715
17699,content_9448b42640298eae,0.35378606422477515,MONITOR,VISIBLE_LOW_CTR,3,657,7,0.0076103500761035,8.091743088188588
17700,content_2eb265b223176a4f,0.353705298918618,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,145,4,0.006896551724137931,15.20284178187404
17701,content_77e479e99264b166,0.35367562009542447,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,120,1,0.008333333333333333,25.072847985347984
17702,content_b4a4afdcc44c619c,0.35364591168647136,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,112,2,0.008928571428571428,28.926113671274962
17703,content_b27fde19b2d3692d,0.35357033406300237,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,4,289,4,0.006920415224913495,14.47547861689228
17704,content_62fc8499067178e2,0.3535623822177291,MONITOR,VISIBLE_LOW_CTR,41,4129,49,0.01162509082102204,7.200183531025312
17705,content_1d29d201cdc82c95,0.35331709599846284,MONITOR,VISIBLE_LOW_CTR,41,759,21,0.030303030303030304,4.421943268301156
17706,content_68fc207c5886d24b,0.3532408393738355,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,174,3,0.005747126436781609,29.563850642821233
17707,content_70b217cb2ebf57e9,0.35321803464795754,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,274,3,0.0036496350364963502,28.99561777827907
17708,content_c7d8d704603e244b,0.3532110818303656,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,930,13,0.017204301075268817,10.832283092248623
17709,content_dc2320278a999469,0.35301160222396,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,106,1,0.009433962264150943,26.885098522167485
17710,content_f1dcddd45a104074,0.35290877231503825,MONITOR,VISIBLE_LOW_CTR,41,2745,23,0.010200364298724954,4.550195739610878
17711,content_7a9b9a7af0eba2de,0.35290073141108536,MONITOR,VISIBLE_LOW_CTR,41,211,6,0.009478672985781991,3.5501682526023295
17712,content_2bf17b75d4aede2d,0.35282194975832953,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,111,5,0.009009009009009009,25.357812111260387
17713,content_0f992e34035239bf,0.35281543061986925,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,1008,9,0.00992063492063492,22.5369683266679
17714,content_755b6a2257e984cb,0.3527508916917331,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,311,3,0.012861736334405145,10.397366471672282
17715,content_d34314ba0f02ba2f,0.35269002867092614,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,141,1,0.0070921985815602835,29.88516875844462
17716,content_a52e8d8df79f9dbc,0.3525785561349373,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,178,2,0.011235955056179775,43.11990061909417
17717,content_369f2bf2502b09de,0.3525551348509286,MONITOR,VISIBLE_LOW_CTR,18,176,3,0.017045454545454544,9.193415103415104
17718,content_fb7b5a47812a52ae,0.3524562486385529,MONITOR,VISIBLE_LOW_CTR,41,10876,50,0.004413387274733358,7.217689672312112
17719,content_4ee9ffb8a41b3abe,0.3524228734521968,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,6,492,6,0.012195121951219513,19.83625011780934
17720,content_be816edc9682235d,0.3523881963405197,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,660,5,0.00909090909090909,19.64888165126705
17721,content_ec131338ba4cab1a,0.3523723896070979,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,733,3,0.005457025920873124,18.136185518352328
17722,content_57f1b6adb5ce4481,0.35236481753735255,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,8,446,2,0.006726457399103139,16.635506447966982
17723,content_08c2e918de62b0f8,0.35235193486394545,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,229,5,0.008733624454148471,25.003082465038986
17724,content_09c76818e7e04aa6,0.3523434182648269,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,157,2,0.006369426751592357,30.395031265031264
17725,content_aa825f29ae20821a,0.35198692793267,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,439,6,0.004555808656036446,14.510422738559964
17726,content_dc93077ccff8f1de,0.35196105560483804,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,243,0,0.00823045267489712,31.807772505272506
17727,content_04d5563af3ac7bb1,0.3519563421119444,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,135,1,0.007407407407407408,30.507931018257104
17728,content_3161dd6ec69ddfd1,0.3518091856179984,MONITOR,VISIBLE_LOW_CTR,41,4329,70,0.015246015246015246,6.789780846183145
17729,content_9f9b403cf4aef0b0,0.35169112846418626,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,14,926,8,0.005399568034557235,10.838895084371757
17730,content_6f666bc38c09d79f,0.35152344861126317,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,104,1,0.009615384615384616,25.881751581751583
17731,content_0d06b690bfb918c9,0.35150890969329,MONITOR,VISIBLE_LOW_CTR,13,323,8,0.02476780185758514,9.694089904327084
17732,content_69e58eefdfcaf539,0.35134789794334814,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,177,2,0.005649717514124294,15.05800888716043
17733,content_5a1a239b313602b0,0.3512094468338987,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,8,206,2,0.0048543689320388345,11.700998307248307
17734,content_f8cfc020beaa33e8,0.35119046535695103,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,125,2,0.016,20.31804915514593
17735,content_65a04a18aff1f453,0.35118640615213453,MONITOR,VISIBLE_LOW_CTR,18,345,6,0.008695652173913044,8.361152601878409
17736,content_1bb03bccffd48769,0.35106332258786,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,758,7,0.0079155672823219,15.157919035244769
17737,content_9276bb1f0166ea3b,0.35101707670428783,MONITOR,VISIBLE_LOW_CTR,13,472,5,0.00847457627118644,6.138986082475742
17738,content_d02ae45cc7c77a30,0.3510024442857461,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,177,1,0.005649717514124294,13.368577977368147
17739,content_1cf0b53c2d5c7fd9,0.35081118296850056,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,363,3,0.011019283746556474,33.89113270006734
17740,content_291d7aa4cb938575,0.35078558908489255,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,584,12,0.02054794520547945,14.354852435824883
17741,content_7992e2fbd853b7f8,0.3507592756891556,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,180,3,0.005555555555555556,20.63794162826421
17742,content_c1b2577241595bdc,0.3507199840893669,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,210,1,0.004761904761904762,47.35042850473523
17743,content_eeff33d66a2c6d3f,0.3506641539753943,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,151,2,0.013245033112582781,25.846255688755686
17744,content_d4175b5afb72f979,0.35062942058008595,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,112,4,0.008928571428571428,24.58511220580186
17745,content_3de5fce4d5dfc87a,0.35060580891885235,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,230,7,0.008695652173913044,13.378239444052907
17746,content_2a1b0a9fb2816dc0,0.350347379424441,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,123,2,0.016260162601626018,17.12110016420361
17747,content_25250da0ed2b3a52,0.35020187066412445,MONITOR,VISIBLE_LOW_CTR,13,644,3,0.006211180124223602,5.314731872414752
17748,content_808265d8e0a7565a,0.3500487157763537,MONITOR,VISIBLE_LOW_CTR,2,684,6,0.007309941520467836,6.07852995580322
17749,content_b7d2cac57c656be9,0.3500436455481652,MONITOR,VISIBLE_LOW_CTR,13,246,7,0.008130081300813009,5.783281801863182
17750,content_4d231da3c05cabfb,0.35000270670893857,MONITOR,VISIBLE_LOW_CTR,18,565,4,0.007079646017699115,8.888642568844036
17751,content_be5040d367b49b0f,0.3498353042207471,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,787,7,0.008894536213468869,13.82299810024859
17752,content_2df7a52a1629936a,0.34982065742592716,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,178,1,0.0056179775280898875,33.2556870548806
17753,content_00d5e877a173941d,0.3498077473558206,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,320,3,0.00625,10.606853613750896
17754,content_2067c76f6ce9cdf5,0.34979647412241544,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,640,6,0.009375,24.7111869447547
17755,content_48c069ec8f06602f,0.34979074677391464,MONITOR,VISIBLE_LOW_CTR,41,12160,46,0.004111842105263158,7.109935966168024
17756,content_cbc424b80ac0eb55,0.3495781645935153,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,370,2,0.005405405405405406,30.94849072690129
17757,content_4dee46495ce7ab2a,0.3495108389296267,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,246,1,0.0040650406504065045,13.75571064240419
17758,content_a924df8387dd427c,0.349398354783871,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,279,5,0.007168458781362007,16.83253279609394
17759,content_b4d6c24757b53b84,0.34936400702773523,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,187,3,0.0053475935828877,26.16242183742184
17760,content_1bf5cd5cc3d252de,0.3493515014530721,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,196,1,0.00510204081632653,35.489295044036425
17761,content_8b4767af49d14343,0.3493215574533102,MONITOR,VISIBLE_LOW_CTR,35,15055,74,0.005313849219528396,7.3169096890431025
17762,content_7b88a766680c886d,0.34913060931375584,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,1367,11,0.0073152889539136795,14.896097162541217
17763,content_d6ba9a9bdc55225f,0.34911598521108494,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,212,7,0.014150943396226415,11.796272276110985
17764,content_3856b99ed3332e06,0.3490736084064014,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,777,3,0.002574002574002574,13.949722954934122
17765,content_1ff14e639498f645,0.34902629769249804,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,232,5,0.008620689655172414,22.34138406396471
17766,content_66305559ad761975,0.34898962399737055,MONITOR,VISIBLE_LOW_CTR,35,3680,6,0.002173913043478261,9.667698728788336
17767,content_df305ca42cc58fc2,0.3489410772547479,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,838,12,0.00477326968973747,14.930850708761273
17768,content_e3b12293e3280282,0.34876281790701485,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,234,0,0.004273504273504274,17.358111297304845
17769,content_c9a0c2fdbdbfb562,0.3487334847685016,MONITOR,VISIBLE_LOW_CTR,6,65094,375,0.017743570836021752,2.974458020961511
17770,content_0a4413c38c95204a,0.34871270253122305,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,278,4,0.007194244604316547,14.219381946326918
17771,content_a7fab5484bf0bceb,0.34864855967489994,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,166,3,0.006024096385542169,27.706235162686777
17772,content_ae5796be957289ef,0.34864816124686615,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,309,5,0.006472491909385114,16.08915383992492
17773,content_344bd4e25cb4538a,0.3485999163173685,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,252,4,0.011904761904761904,19.80677198673803
17774,content_31a0959cf22f0ca6,0.348535346676362,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,180,3,0.011111111111111112,23.554423545802855
17775,content_f2bd93dc26be4ee8,0.34850536245685687,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,215,3,0.004651162790697674,12.133959334383784
17776,content_c7aefd62d54fcc7a,0.348474619577718,MONITOR,VISIBLE_LOW_CTR,13,852,10,0.008215962441314555,4.468291309521799
17777,content_500b13f9b29df525,0.34839812139611176,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,125,3,0.008,25.683647486772486
17778,content_f95d353cf02ae896,0.34836255874233646,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,29,449,2,0.0022271714922048997,10.12161926038299
17779,content_1eaa5d99f54bc499,0.3483586703344578,MONITOR,VISIBLE_LOW_CTR,34,1573,6,0.0025429116338207248,8.309772585335038
17780,content_5c8edd72c90ca986,0.34833399921214336,MONITOR,VISIBLE_LOW_CTR,41,1570,30,0.02356687898089172,4.664273368587219
17781,content_759ed77fd7597f04,0.34831304224171694,MONITOR,VISIBLE_LOW_CTR,18,1262,5,0.005546751188589541,5.277395074699957
17782,content_2a5b0b60c80d4633,0.3482900084144545,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,1173,4,0.004262574595055414,11.906298720892028
17783,content_3df262ec2ccd1572,0.34818881000019913,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,2,372,1,0.005376344086021506,21.94909449963355
17784,content_0b777257749ef2ef,0.3481321803372076,MONITOR,VISIBLE_LOW_CTR,13,426,7,0.007042253521126761,6.162285621682156
17785,content_bc6c40f278e1b785,0.3480479667749457,MONITOR,VISIBLE_LOW_CTR,41,45050,188,0.004972253052164262,6.075239181098051
17786,content_fe9cb4bcc22559cd,0.34797166174826816,MONITOR,VISIBLE_LOW_CTR,18,1282,11,0.0249609984399376,7.172283213056253
17787,content_006a299eb6fa4586,0.34794287119802686,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,898,2,0.0022271714922048997,11.319152746468765
17788,content_5f95ef89fdcf8781,0.3477712554713743,MONITOR,VISIBLE_LOW_CTR,35,2230,16,0.007623318385650224,9.30257941563306
17789,content_3da8c453f82779fc,0.3477685648311594,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,156,4,0.00641025641025641,15.750900712191035
17790,content_42dbbdd30fe563ce,0.3477518530483383,MONITOR,VISIBLE_LOW_CTR,41,839,30,0.03575685339690107,5.679551903722617
17791,content_9e72e31e5a4280b1,0.3477226538778796,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,635,2,0.004724409448818898,18.63059138795342
17792,content_67c718029f81eab5,0.34766409007051813,MONITOR,VISIBLE_LOW_CTR,41,3173,20,0.006303183107469272,4.189433364601154
17793,content_580fd8f4c1d6d65e,0.34759099383122616,MONITOR,VISIBLE_LOW_CTR,18,599,9,0.008347245409015025,6.519266141131386
17794,content_0359c286b9108c16,0.3475880954729206,MONITOR,VISIBLE_LOW_CTR,41,748,20,0.02406417112299465,6.241561868749359
17795,content_5de414da6d49cb40,0.3474784092752045,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,822,3,0.004866180048661801,11.398157848624916
17796,content_36871d4c2d1670a6,0.34746898060460407,MONITOR,VISIBLE_LOW_CTR,41,15201,102,0.007302151174264851,6.420804464714247
17797,content_e562693b13829815,0.34739259104502423,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,614,6,0.006514657980456026,22.774869776202678
17798,content_cdf604c71ba95a88,0.34726680189319015,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,2,436,11,0.020642201834862386,15.890376090927873
17799,content_2f14beaa5867261f,0.34723283088479295,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,1138,7,0.008787346221441126,11.172436835044117
17800,content_00657c716036f1d1,0.34721252949154413,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,161,4,0.006211180124223602,15.310780423280425
17801,content_9607b4bd8a0a9c7e,0.34719204298414763,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,240,4,0.008333333333333333,24.775256016385047
17802,content_d094b9473b26ca90,0.34715455435063264,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,173,3,0.005780346820809248,23.129894759036986
17803,content_86fa33f7af4aa5d1,0.3471416125969276,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,35,2025,12,0.0044444444444444444,11.029388024329576
17804,content_e55e5e2cf27c87a2,0.34711107482572406,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,148,4,0.02027027027027027,40.59878306878307
17805,content_bf328a70f653d97a,0.3471044404929428,MONITOR,VISIBLE_LOW_CTR,18,322,4,0.006211180124223602,6.257312177070242
17806,content_6922e28e1105bb53,0.34707519167034234,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,160,1,0.00625,20.31599717486814
17807,content_9549af3861e42dde,0.3469958200021462,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,417,3,0.007194244604316547,11.12227504739177
17808,content_f26fe3c2d9c2ec34,0.3469798407137034,MONITOR,VISIBLE_LOW_CTR,13,734,9,0.013623978201634877,5.937170880496847
17809,content_ac65630bdf92f7aa,0.3469761295077332,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,143,1,0.006993006993006993,26.13271889400922
17810,content_086f1ebc4c1abc36,0.34696870440178357,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,382,3,0.013089005235602094,29.90534313107468
17811,content_6d13e5c0f2e3fb31,0.3469169959689305,MONITOR,VISIBLE_LOW_CTR,29,120,0,0.0,3.712903741605372
17812,content_6868d7ce39c569d8,0.3467678122404361,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,34,117,1,0.008547008547008548,35.544801587301585
17813,content_c646e44a671f7960,0.3466861861800656,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,1144,6,0.006118881118881119,11.832541180052155
17814,content_fe79db7c33582533,0.3466066437995949,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,109,1,0.009174311926605505,12.599537037037038
17815,content_1ebde5ec7fb0051a,0.3465497743394779,MONITOR,VISIBLE_LOW_CTR,35,796,6,0.002512562814070352,8.675369210025623
17816,content_789326255fc293ec,0.3464869530327517,MONITOR,VISIBLE_LOW_CTR,29,172,0,0.0,6.856873885918003
17817,content_585f458e6d901c02,0.3464644036155111,MONITOR,VISIBLE_LOW_CTR,18,3810,18,0.006036745406824147,4.098608280388473
17818,content_8e6a4230995b654d,0.34645151883602265,MONITOR,VISIBLE_LOW_CTR,13,765,6,0.00522875816993464,4.194128028525953
17819,content_5aa7c8480c0c5636,0.3463757248575394,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,136,2,0.007352941176470588,34.47179979518689
17820,content_28e2956e5f0bfb1f,0.346227304012949,MONITOR,VISIBLE_LOW_CTR,41,1427,20,0.0161177295024527,5.589793295252859
17821,content_3ae24d25a6f4d78d,0.3460665586101352,MONITOR,VISIBLE_LOW_CTR,18,1512,10,0.005952380952380952,6.506015076653033
17822,content_1fc09b0500dec7b0,0.3459364262177304,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,18,179,1,0.00558659217877095,20.892639528929852
17823,content_6bde389f3dbc6f41,0.34589196616345746,MONITOR,VISIBLE_LOW_CTR_LOW_POSITION,13,134,3,0.007462686567164179,24.04375457875458
17824,content_e31a4ba6c83935a4,0.3458066022991348,MONITOR,VISIBLE_LOW_CTR,29,546,2,0.0018315018315018315,3.8238700188096075
